ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Sport;Event;Medal;Host country
119676;Alexander Thieme;M;22;187;84;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Athletics;Athletics Men's 100 metres;NA;Canada
119676;Alexander Thieme;M;22;187;84;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Athletics;Athletics Men's 4 x 100 metres Relay;Silver;Canada
119677;Axel Hermann Thieme;M;25;188;85;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Hockey;Hockey Men's Hockey;NA;Japon
119677;Axel Hermann Thieme;M;29;188;85;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Hockey;Hockey Men's Hockey;NA;Mexique
119678;Frank Thieme;M;37;175;68;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Sailing;Sailing Men's Two Person Dinghy;NA;Australie
119679;Jana Thieme (-Ullrich);F;26;185;73;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Rowing;Rowing Women's Double Sculls;NA;États-Unis
119679;Jana Thieme (-Ullrich);F;30;185;73;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Rowing;Rowing Women's Double Sculls;Gold;Australie
119680;Rolf Gnter Thieme;M;24;188;79;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Hockey;Hockey Men's Hockey;NA;Mexique
119682;Ralf Thienel;M;29;188;89;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Rowing;Rowing Men's Double Sculls;NA;Corée du Sud
119684;Tassilo Thierbach;M;23;170;71;Allemagne de l'Ouest;GDR;1980 Winter;1980;Winter;Lake Placid;Figure Skating;Figure Skating Mixed Pairs;NA;États-Unis
119684;Tassilo Thierbach;M;27;170;71;Allemagne de l'Ouest;GDR;1984 Winter;1984;Winter;Sarajevo;Figure Skating;Figure Skating Mixed Pairs;NA;Yougoslavie
119687;Karl Thierfelder;M;27;177;63;Allemagne;GER;1960 Summer;1960;Summer;Roma;Athletics;Athletics Men's Triple Jump;NA;Italie
119704;Norbert Thimm;M;23;205;98;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Basketball;Basketball Men's Basketball;NA;Allemagne de l'Ouest
119705;Ute Thimm (Finger-);F;26;167;54;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Athletics;Athletics Women's 400 metres;NA;États-Unis
119705;Ute Thimm (Finger-);F;26;167;54;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Athletics;Athletics Women's 4 x 100 metres Relay;NA;États-Unis
119705;Ute Thimm (Finger-);F;26;167;54;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Athletics;Athletics Women's 4 x 400 metres Relay;Bronze;États-Unis
119705;Ute Thimm (Finger-);F;30;167;54;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's 400 metres;NA;Corée du Sud
119705;Ute Thimm (Finger-);F;30;167;54;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's 4 x 100 metres Relay;NA;Corée du Sud
119705;Ute Thimm (Finger-);F;30;167;54;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's 4 x 400 metres Relay;NA;Corée du Sud
119751;Dieter Thoma;M;18;178;63;Allemagne de l'Est;FRG;1988 Winter;1988;Winter;Calgary;Ski Jumping;Ski Jumping Men's Normal Hill, Individual;NA;Canada
119751;Dieter Thoma;M;22;178;63;Allemagne;GER;1992 Winter;1992;Winter;Albertville;Ski Jumping;Ski Jumping Men's Normal Hill, Individual;NA;France
119751;Dieter Thoma;M;22;178;63;Allemagne;GER;1992 Winter;1992;Winter;Albertville;Ski Jumping;Ski Jumping Men's Large Hill, Individual;NA;France
119751;Dieter Thoma;M;22;178;63;Allemagne;GER;1992 Winter;1992;Winter;Albertville;Ski Jumping;Ski Jumping Men's Large Hill, Team;NA;France
119751;Dieter Thoma;M;24;178;63;Allemagne;GER;1994 Winter;1994;Winter;Lillehammer;Ski Jumping;Ski Jumping Men's Normal Hill, Individual;Bronze;Norvège
119751;Dieter Thoma;M;24;178;63;Allemagne;GER;1994 Winter;1994;Winter;Lillehammer;Ski Jumping;Ski Jumping Men's Large Hill, Individual;NA;Norvège
119751;Dieter Thoma;M;24;178;63;Allemagne;GER;1994 Winter;1994;Winter;Lillehammer;Ski Jumping;Ski Jumping Men's Large Hill, Team;Gold;Norvège
119751;Dieter Thoma;M;28;178;63;Allemagne;GER;1998 Winter;1998;Winter;Nagano;Ski Jumping;Ski Jumping Men's Normal Hill, Individual;NA;Japon
119751;Dieter Thoma;M;28;178;63;Allemagne;GER;1998 Winter;1998;Winter;Nagano;Ski Jumping;Ski Jumping Men's Large Hill, Individual;NA;Japon
119751;Dieter Thoma;M;28;178;63;Allemagne;GER;1998 Winter;1998;Winter;Nagano;Ski Jumping;Ski Jumping Men's Large Hill, Team;Silver;Japon
119752;Georg Thoma;M;22;167;68;Allemagne;GER;1960 Winter;1960;Winter;Squaw Valley;Nordic Combined;Nordic Combined Men's Individual;Gold;États-Unis
119752;Georg Thoma;M;26;167;68;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Nordic Combined;Nordic Combined Men's Individual;Bronze;Autriche
119762;Andrea Irmgard Thomas (Bersch-, -Wei);F;25;176;62;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's 100 metres;NA;Corée du Sud
119762;Andrea Irmgard Thomas (Bersch-, -Wei);F;25;176;62;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's 200 metres;NA;Corée du Sud
119762;Andrea Irmgard Thomas (Bersch-, -Wei);F;25;176;62;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's 4 x 100 metres Relay;NA;Corée du Sud
119762;Andrea Irmgard Thomas (Bersch-, -Wei);F;25;176;62;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's 4 x 400 metres Relay;NA;Corée du Sud
119762;Andrea Irmgard Thomas (Bersch-, -Wei);F;29;176;62;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 200 metres;NA;Espagne
119762;Andrea Irmgard Thomas (Bersch-, -Wei);F;29;176;62;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 4 x 100 metres Relay;NA;Espagne
119805;Johannes Thomas;M;26;158;49;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Rowing;Rowing Men's Coxed Fours;Silver;Canada
119818;Georg Hugo Kurt Thomas;M;32;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Art Competitions;Art Competitions Mixed Music, Compositions For Solo Or Chorus;Silver;Allemagne
119858;Simone Heike Thomaschinski-Grer (-Zimmermann);F;22;176;64;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Hockey;Hockey Women's Hockey;Silver;Espagne
119858;Simone Heike Thomaschinski-Grer (-Zimmermann);F;26;176;64;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Hockey;Hockey Women's Hockey;NA;États-Unis
119858;Simone Heike Thomaschinski-Grer (-Zimmermann);F;30;176;64;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Hockey;Hockey Women's Hockey;NA;Australie
119967;Lothar Thoms;M;24;179;77;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Cycling;Cycling Men's 1,000 metres Time Trial;Gold;Union Soviétique
119983;Oswald Heinrich Thomsen;M;30;NA;NA;Allemagne;GER;1928 Summer;1928;Summer;Amsterdam;Sailing;Sailing Mixed 6 metres;NA;Pays-Bas
119985;Peter Thomsen;M;35;183;72;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Equestrianism;Equestrianism Mixed Three-Day Event, Individual;NA;États-Unis
119985;Peter Thomsen;M;47;183;72;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Equestrianism;Equestrianism Mixed Three-Day Event, Individual;NA;Chine
119985;Peter Thomsen;M;47;183;72;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Equestrianism;Equestrianism Mixed Three-Day Event, Team;Gold;Chine
119985;Peter Thomsen;M;51;183;72;Allemagne;GER;2012 Summer;2012;Summer;London;Equestrianism;Equestrianism Mixed Three-Day Event, Individual;NA;Royaume-Uni
119985;Peter Thomsen;M;51;183;72;Allemagne;GER;2012 Summer;2012;Summer;London;Equestrianism;Equestrianism Mixed Three-Day Event, Team;Gold;Royaume-Uni
119989;Theodor Thomsen;M;32;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Sailing;Sailing Mixed 6 metres;NA;Allemagne
119989;Theodor Thomsen;M;48;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Sailing;Sailing Mixed Three Person Keelboat;Bronze;Finlande
119989;Theodor Thomsen;M;52;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Sailing;Sailing Mixed Three Person Keelboat;NA;Australie
120003;Hans Thomson;M;23;NA;NA;Allemagne;GER;1912 Summer;1912;Summer;Stockholm;Fencing;Fencing Men's epee, Individual;NA;Suède
120003;Hans Thomson;M;23;NA;NA;Allemagne;GER;1912 Summer;1912;Summer;Stockholm;Fencing;Fencing Men's Sabre, Individual;NA;Suède
120003;Hans Thomson;M;39;NA;NA;Allemagne;GER;1928 Summer;1928;Summer;Amsterdam;Fencing;Fencing Men's Sabre, Individual;NA;Pays-Bas
120003;Hans Thomson;M;39;NA;NA;Allemagne;GER;1928 Summer;1928;Summer;Amsterdam;Fencing;Fencing Men's Sabre, Team;NA;Pays-Bas
120006;Julius Thomson;M;23;NA;NA;Allemagne;GER;1912 Summer;1912;Summer;Stockholm;Fencing;Fencing Men's Foil, Individual;NA;Suède
120006;Julius Thomson;M;39;NA;NA;Allemagne;GER;1928 Summer;1928;Summer;Amsterdam;Fencing;Fencing Men's Foil, Individual;NA;Pays-Bas
120006;Julius Thomson;M;39;NA;NA;Allemagne;GER;1928 Summer;1928;Summer;Amsterdam;Fencing;Fencing Men's Foil, Team;NA;Pays-Bas
120028;Stephan Thnnessen;M;26;196;86;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Fencing;Fencing Men's Sabre, Individual;NA;Corée du Sud
120028;Stephan Thnnessen;M;26;196;86;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Fencing;Fencing Men's Sabre, Team;NA;Corée du Sud
120053;Detlef Thorith;M;29;190;105;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Athletics;Athletics Men's Discus Throw;NA;Allemagne de l'Ouest
120058;Sebastian Thormann;M;28;199;92;Allemagne;GER;2004 Summer;2004;Summer;Athina;Rowing;Rowing Men's Coxless Fours;NA;Grèce
120111;Nicola Thost;F;20;163;62;Allemagne;GER;1998 Winter;1998;Winter;Nagano;Snowboarding;Snowboarding Women's Halfpipe;Gold;Japon
120111;Nicola Thost;F;24;163;62;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Snowboarding;Snowboarding Women's Halfpipe;NA;États-Unis
120118;Carlo Thrnhardt;M;27;199;85;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Athletics;Athletics Men's High Jump;NA;États-Unis
120118;Carlo Thrnhardt;M;31;199;85;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Men's High Jump;NA;Corée du Sud
120145;Petra Thmer (-Deckert, -Katzur);F;15;174;62;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Women's 400 metres Freestyle;Gold;Canada
120145;Petra Thmer (-Deckert, -Katzur);F;15;174;62;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Women's 800 metres Freestyle;Gold;Canada
120146;Birgit Thumm;F;24;186;73;Allemagne;GER;2004 Summer;2004;Summer;Athina;Volleyball;Volleyball Women's Volleyball;NA;Grèce
120147;Drte Thmmler (Pawlak-);F;16;151;40;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Individual All-Around;NA;Corée du Sud
120147;Drte Thmmler (Pawlak-);F;16;151;40;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Team All-Around;Bronze;Corée du Sud
120147;Drte Thmmler (Pawlak-);F;16;151;40;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Floor Exercise;NA;Corée du Sud
120147;Drte Thmmler (Pawlak-);F;16;151;40;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Horse Vault;NA;Corée du Sud
120147;Drte Thmmler (Pawlak-);F;16;151;40;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Uneven Bars;NA;Corée du Sud
120147;Drte Thmmler (Pawlak-);F;16;151;40;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Women's Balance Beam;NA;Corée du Sud
120149;Karl-Heinz Thun;M;31;180;78;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Sailing;Sailing Mixed Three Person Keelboat;Bronze;Mexique
120149;Karl-Heinz Thun;M;35;180;78;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Sailing;Sailing Mixed Three Person Keelboat;Silver;Allemagne de l'Ouest
120152;Wolfgang Thne;M;22;170;57;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Gymnastics;Gymnastics Men's Individual All-Around;NA;Allemagne de l'Ouest
120152;Wolfgang Thne;M;22;170;57;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Gymnastics;Gymnastics Men's Team All-Around;Bronze;Allemagne de l'Ouest
120152;Wolfgang Thne;M;22;170;57;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Gymnastics;Gymnastics Men's Floor Exercise;NA;Allemagne de l'Ouest
120152;Wolfgang Thne;M;22;170;57;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Gymnastics;Gymnastics Men's Horse Vault;NA;Allemagne de l'Ouest
120152;Wolfgang Thne;M;22;170;57;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Gymnastics;Gymnastics Men's Parallel Bars;NA;Allemagne de l'Ouest
120152;Wolfgang Thne;M;22;170;57;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Gymnastics;Gymnastics Men's Horizontal Bar;NA;Allemagne de l'Ouest
120152;Wolfgang Thne;M;22;170;57;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Gymnastics;Gymnastics Men's Rings;NA;Allemagne de l'Ouest
120152;Wolfgang Thne;M;22;170;57;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Allemagne de l'Ouest
120165;Stefanie Thurmann;F;26;169;80;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Shooting;Shooting Women's Sporting Pistol, 25 metres;NA;Chine
120180;Esther Thyssen;F;22;168;60;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Ice Hockey;Ice Hockey Women's Ice Hockey;NA;États-Unis
120181;Ingrid Anna Thyssen;F;28;171;72;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Athletics;Athletics Women's Javelin Throw;NA;États-Unis
120181;Ingrid Anna Thyssen;F;32;171;72;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's Javelin Throw;NA;Corée du Sud
120221;Jing Tian-Zrner;F;37;166;60;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Table Tennis;Table Tennis Women's Singles;NA;Australie
120261;Manfred Tiedtke;M;26;187;88;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Athletics;Athletics Men's Decathlon;NA;Mexique
120262;Susen Tiedtke (-Greene, -Dreekmann);F;23;171;54;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's Long Jump;NA;Espagne
120262;Susen Tiedtke (-Greene, -Dreekmann);F;31;171;54;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Athletics;Athletics Women's Long Jump;NA;Australie
120266;Eckhard Tielscher;M;26;192;83;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Volleyball;Volleyball Men's Volleyball;NA;Mexique
120271;Peter Tiepold;M;22;178;71;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Boxing;Boxing Men's Light-Welterweight;NA;Mexique
120271;Peter Tiepold;M;26;178;71;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Boxing;Boxing Men's Light-Middleweight;Bronze;Allemagne de l'Ouest
120276;Gunther Tiersch;M;14;160;45;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Rowing;Rowing Men's Coxed Eights;Gold;Mexique
120277;Oscar Waldemar Tietgens;M;21;NA;NA;Allemagne;GER;1900 Summer;1900;Summer;Paris;Rowing;Rowing Men's Coxed Fours;Gold;France
120277;Oscar Waldemar Tietgens;M;21;NA;NA;Allemagne;GER;1900 Summer;1900;Summer;Paris;Rowing;Rowing Men's Coxed Eights;NA;France
120279;Marion Tietz (-Lehmann);F;23;168;69;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Handball;Handball Women's Handball;Silver;Canada
120279;Marion Tietz (-Lehmann);F;27;168;69;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Handball;Handball Women's Handball;Bronze;Union Soviétique
120334;Gnther Tilch;M;22;182;78;Allemagne;GER;1960 Winter;1960;Winter;Squaw Valley;Speed Skating;Speed Skating Men's 500 metres;NA;États-Unis
120334;Gnther Tilch;M;22;182;78;Allemagne;GER;1960 Winter;1960;Winter;Squaw Valley;Speed Skating;Speed Skating Men's 1,500 metres;NA;États-Unis
120334;Gnther Tilch;M;26;182;78;Allemagne;GER;1964 Winter;1964;Winter;Innsbruck;Speed Skating;Speed Skating Men's 500 metres;NA;Autriche
120340;Jonna Valesca Tilgner;F;23;169;55;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Athletics;Athletics Women's 4 x 400 metres Relay;NA;Chine
120342;Ewald Tilker;M;24;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Canoeing;Canoeing Men's Kayak Doubles, 1,000 metres;Silver;Allemagne
120385;Ulf-Bla Timmermann;M;25;194;118;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Men's Shot Put;Gold;Corée du Sud
120385;Ulf-Bla Timmermann;M;29;194;118;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's Shot Put;NA;Espagne
120462;Sven Tippelt;M;23;156;52;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Men's Individual All-Around;NA;Corée du Sud
120462;Sven Tippelt;M;23;156;52;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Men's Team All-Around;Silver;Corée du Sud
120462;Sven Tippelt;M;23;156;52;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Men's Floor Exercise;NA;Corée du Sud
120462;Sven Tippelt;M;23;156;52;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Men's Horse Vault;NA;Corée du Sud
120462;Sven Tippelt;M;23;156;52;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Men's Parallel Bars;Bronze;Corée du Sud
120462;Sven Tippelt;M;23;156;52;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Men's Horizontal Bar;NA;Corée du Sud
120462;Sven Tippelt;M;23;156;52;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Men's Rings;Bronze;Corée du Sud
120462;Sven Tippelt;M;23;156;52;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Corée du Sud
120462;Sven Tippelt;M;27;156;52;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Individual All-Around;NA;Espagne
120462;Sven Tippelt;M;27;156;52;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Team All-Around;NA;Espagne
120462;Sven Tippelt;M;27;156;52;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Floor Exercise;NA;Espagne
120462;Sven Tippelt;M;27;156;52;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Horse Vault;NA;Espagne
120462;Sven Tippelt;M;27;156;52;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Parallel Bars;NA;Espagne
120462;Sven Tippelt;M;27;156;52;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Horizontal Bar;NA;Espagne
120462;Sven Tippelt;M;27;156;52;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Rings;NA;Espagne
120462;Sven Tippelt;M;27;156;52;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Espagne
120496;Alfred Tischendorf;M;21;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Wrestling;Wrestling Men's Welterweight, Freestyle;NA;Australie
120498;Janine Tischer;F;25;170;75;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Bobsleigh;Bobsleigh Women's Two;NA;Canada
120499;Simon Tischer;M;26;194;88;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Volleyball;Volleyball Men's Volleyball;NA;Chine
120499;Simon Tischer;M;30;194;88;Allemagne;GER;2012 Summer;2012;Summer;London;Volleyball;Volleyball Men's Volleyball;NA;Royaume-Uni
120500;Erwin Tischler;M;21;184;79;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Cycling;Cycling Men's Road Race, Individual;NA;Allemagne de l'Ouest
120500;Erwin Tischler;M;21;184;79;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Cycling;Cycling Men's 100 kilometres Team Time Trial;NA;Allemagne de l'Ouest
120555;Ellen Tittel-Wellmann (-Wessinghage);F;24;158;44;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Athletics;Athletics Women's 1,500 metres;NA;Allemagne de l'Ouest
120555;Ellen Tittel-Wellmann (-Wessinghage);F;28;158;44;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Athletics;Athletics Women's 1,500 metres;NA;Canada
120556;Gnter Tittes;M;23;176;73;Allemagne;GER;1960 Summer;1960;Summer;Roma;Swimming;Swimming Men's 4 x 100 metres Medley Relay;NA;Italie
120559;Willi Titze;M;46;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Art Competitions;Art Competitions Mixed Painting, Unknown Event;NA;Allemagne
120562;Andrej Tiwontschik;M;26;184;80;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Athletics;Athletics Men's Pole Vault;Bronze;États-Unis
120604;Sina Tkaltschewitsch;F;17;160;44;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Rhythmic Gymnastics;Rhythmic Gymnastics Women's Group;NA;Brésil
120619;Andreas Toba;M;21;172;65;Allemagne;GER;2012 Summer;2012;Summer;London;Gymnastics;Gymnastics Men's Team All-Around;NA;Royaume-Uni
120619;Andreas Toba;M;21;172;65;Allemagne;GER;2012 Summer;2012;Summer;London;Gymnastics;Gymnastics Men's Floor Exercise;NA;Royaume-Uni
120619;Andreas Toba;M;21;172;65;Allemagne;GER;2012 Summer;2012;Summer;London;Gymnastics;Gymnastics Men's Rings;NA;Royaume-Uni
120619;Andreas Toba;M;25;172;65;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Gymnastics;Gymnastics Men's Individual All-Around;NA;Brésil
120619;Andreas Toba;M;25;172;65;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Gymnastics;Gymnastics Men's Team All-Around;NA;Brésil
120619;Andreas Toba;M;25;172;65;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Gymnastics;Gymnastics Men's Floor Exercise;NA;Brésil
120619;Andreas Toba;M;25;172;65;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Gymnastics;Gymnastics Men's Horizontal Bar;NA;Brésil
120619;Andreas Toba;M;25;172;65;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Brésil
120620;Marius Eugen Tob;M;28;158;54;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Gymnastics;Gymnastics Men's Individual All-Around;NA;États-Unis
120620;Marius Eugen Tob;M;28;158;54;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Gymnastics;Gymnastics Men's Team All-Around;NA;États-Unis
120620;Marius Eugen Tob;M;28;158;54;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Gymnastics;Gymnastics Men's Floor Exercise;NA;États-Unis
120620;Marius Eugen Tob;M;28;158;54;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Gymnastics;Gymnastics Men's Rings;NA;États-Unis
120620;Marius Eugen Tob;M;28;158;54;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Gymnastics;Gymnastics Men's Pommelled Horse;NA;États-Unis
120620;Marius Eugen Tob;M;32;158;54;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Individual All-Around;NA;Australie
120620;Marius Eugen Tob;M;32;158;54;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Team All-Around;NA;Australie
120620;Marius Eugen Tob;M;32;158;54;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Horse Vault;NA;Australie
120620;Marius Eugen Tob;M;32;158;54;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Parallel Bars;NA;Australie
120620;Marius Eugen Tob;M;32;158;54;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Rings;NA;Australie
120620;Marius Eugen Tob;M;32;158;54;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Australie
120664;Hans-Jrgen Tode;M;18;187;85;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Canoeing;Canoeing Men's Canadian Doubles, 500 metres;NA;Canada
120664;Hans-Jrgen Tode;M;18;187;85;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Canoeing;Canoeing Men's Canadian Doubles, 1,000 metres;NA;Canada
120702;Hans Jrgen Todt;M;31;186;75;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Modern Pentathlon;Modern Pentathlon Men's Individual;NA;Mexique
120702;Hans Jrgen Todt;M;31;186;75;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Modern Pentathlon;Modern Pentathlon Men's Team;NA;Mexique
